31451,REVEL,1.9975904,43.465619
32242,MASSEUBE,0.5873671,43.431860
33019,AUDENGE,-0.942692,44.714330
33051,BIGANOS,-0.946509,44.661481
33336,PRECHAC,-0.366385,44.387225
33527,LE TEICH,-1.023451,44.578145
33529,LA TESTE-DE-BUCH,-1.174531,44.556310
34127,LANSARGUES,4.0798149,43.643330
34150,MARSEILLAN,3.5478176,43.360437
34151,MARSILLARGUES,4.1484501,43.626816
35049,CANCALE,-1.865164,48.683005
35068,CHATEAUBOURG,-1.403295,48.120052
35196,MORDELLES,-1.841460,48.086027
35352,VERN-SUR-SEICHE,-1.604615,48.052110
36031,BUZANCAIS,1.4133924,46.887462
36063,DEOLS,1.7035836,46.840054
37167,NEUILLE-PONT-PIERRE,0.5551358,47.557209
37175,NOUZILLY,0.7411522,47.537219
37218,SAINT-FLOVIER,1.0217432,46.971229
38078,LA CHAPELLE-DU-BARD,6.1384866,45.402720
38113,CLELLES,5.6295465,44.824630
39013,ARBOIS,5.7735209,46.894056
39397,ORGELET,5.5998530,46.520522
39434,POLIGNY,5.7584796,46.793687
39478,SAINT-CLAUDE,5.8819086,46.412600
39579,VIRY,5.7313611,46.297210
40192,MONT-DE-MARSAN,-0.489953,43.899492
41059,CONTRES,1.4695882,47.430572
41249,SOUESMES,2.1654965,47.466792
42126,LURIECQ,4.0741952,45.451516
42224,SAINT-GENEST-MALIFAUX,4.4320527,45.347140
42279,SAINT-JUST-SAINT-RAMBERT,4.2489795,45.495370
47032,BON-ENCONTRE,0.6894610,44.208284
47043,BUZET-SUR-BAISE,0.3026974,44.253551
47065,CLAIRAC,0.3869787,44.371225
47086,DURAS,0.2017916,44.675913
47232,SAINT-BARTHELEMY-D'AGENAIS,0.3711761,44.524411
49099,CHOLET,-0.876879,47.045592
49200,LA MEMBROLLE-SUR-LONGUENEE,-0.681929,47.560772
49244,LA POMMERAYE,-0.868859,47.343059
49276,SAINT-FLORENT-LE-VIEIL,-1.002247,47.344461
49332,LA SEGUINIERE,-0.956518,47.080845
50410,PONTORSON,-1.485961,48.569093
50484,SAINT-HILAIRE-DU-HARCOUET,-1.081705,48.572187
50487,SAINT-JAMES,-1.325676,48.525974
50551,SAINT-SAUVEUR-LE-VICOMTE,-1.546603,49.379876
51204,DAMERY,3.8787383,49.080358
51492,SAINT-JUST-SAUVAGE,3.7725077,48.548058
53161,MONTSURS,-0.551126,48.134306
54036,AVRIL,5.9683426,49.294122
54528,TOUL,5.8956015,48.686812
54546,VANDIERES,6.0211561,48.958907
54593,WAVILLE,5.9368448,49.012043
54597,XIROCOURT,6.1764550,48.432906
55351,MONTMEDY,5.3698156,49.512242
56260,VANNES,-2.756454,47.659803
57267,LE VAL-DE-GUEBLANGE,6.9580887,48.979707
57623,SAINT-QUIRIN,7.0848974,48.603844
59273,GRAVELINES,2.1450980,50.997161
59392,MAUBEUGE,3.9639579,50.283699
59534,SAINT-HILAIRE-SUR-HELPE,3.9009934,50.137096
60057,BEAUVAIS,2.0869026,49.436571
60380,MAREUIL-SUR-OURCQ,3.0737540,49.139261
60454,LA NEUVILLE-EN-HEZ,2.3274980,49.386902
61006,ARGENTAN,-0.028914,48.745203
61063,BRIOUZE,-0.377031,48.711037
61145,DOMFRONT,-0.612681,48.582603
62014,AIRE-SUR-LA-LYS,2.3961989,50.644275
62894,WIMILLE,1.6426700,50.764858
64109,BENEJACQ,-0.189045,43.194602
64160,CAMBO-LES-BAINS,-1.384751,43.361555
64188,CHERAUTE,-0.820935,43.230636
64353,LOUVIE-JUZON,-0.336671,43.072904
65408,SARRANCOLIN,0.4422147,42.950406
65460,VIC-EN-BIGORRE,0.0560231,43.391760
66106,MAUREILLAS-LAS-ILLAS,2.8016706,42.459865
67010,ANDLAU,7.3848837,48.390866
67122,WANGENBOURG-ENGENTHAL,7.3058629,48.621179
67291,MERTZWILLER,7.6866870,48.869561
67411,ROSHEIM,7.4176862,48.495359
67472,SOUFFLENHEIM,7.9571559,48.808497
68113,GUEMAR,7.3951870,48.190534
68298,SAINTE-MARIE-AUX-MINES,7.1696018,48.228478
70120,CHAMPAGNEY,6.6891980,47.695369
70282,GY,5.8068918,47.402546
70421,PORT-SUR-SAONE,6.0332137,47.692558
70467,SAINT-LOUP-SUR-SEMOUSE,6.2669799,47.879140
70482,SCEY-SUR-SAONE-ET-SAINT-ALBIN,5.9641744,47.680160
71456,SAINT-MARTIN-EN-BRESSE,5.0606065,46.804779
72051,CERANS-FOULLETOURTE,0.0704821,47.833873
72059,CHANTENAY-VILLEDIEU,-0.171892,47.917819
72085,COGNERS,0.6549597,47.861877
72132,LA FERTE-BERNARD,0.6351872,48.184243
72231,PARIGNE-L'EVEQUE,0.3647438,47.937065
72276,SAINT-COSME-EN-VAIRAIS,0.4590655,48.274421
73116,FONTCOUVERTE-LA-TOUSSUIRE,6.3003053,45.235616
74268,SEYNOD,6.0848337,45.865529
76101,BLANGY-SUR-BRESLE,1.6214549,49.916885
76192,CRIEL-SUR-MER,1.3244292,50.019292
76255,EU,1.4132744,50.039947
76329,GRUCHET-LE-VALASSE,0.5154369,49.550033
76351,LE HAVRE,0.1404452,49.498572
76384,LILLEBONNE,0.5233266,49.492371
77113,CHEVRU,3.1966265,48.733831
77264,LUMIGNY-NESLES-ORMEAUX,2.9537841,48.719829
77385,REBAIS,3.2340180,48.857532
79014,ARGENTON-L'EGLISE,-0.250549,47.053026
79049,BRESSUIRE,-0.478724,46.854592
79210,LE PIN,-0.651187,46.878213
80010,AILLY-SUR-NOYE,2.3149516,49.742642
80406,HALLENCOURT,1.8827639,49.995278
80464,LANCHERES,1.5541440,50.162818
80630,POIX-DE-PICARDIE,1.9769508,49.767159
81128,LACROUZETTE,2.3624676,43.662237
81145,LISLE-SUR-TARN,1.7828005,43.897622
81160,MASSAGUEL,2.1891506,43.464611
81317,VILLEFRANCHE-D'ALBIGEOIS,2.3229441,43.892417
82035,CAUMONT,0.9977048,44.020965
82050,DUNES,0.7743207,44.086297
82093,LARRAZET,1.0991242,43.928268
82134,NEGREPELISSE,1.5289071,44.063450
82169,SAINT-NICOLAS-DE-LA-GRAVE,1.0208769,44.065804
82172,SAINT-PROJET,1.7505952,44.312190
84020,BONNIEUX,5.3149552,43.827153
84072,MAZAN,5.1308335,44.054794
85076,CUGAND,-1.249097,47.056512
85082,LES EPESSES,-0.902689,46.891902
85166,OLONNE-SUR-MER,-1.777027,46.528039
86092,DANGE-SAINT-ROMAIN,0.6088568,46.927091
86113,ITEUIL,0.2925603,46.484506
86189,PAYROUX,0.4811824,46.201002
86272,THURE,0.4574159,46.828826
88218,GRANGES-SUR-VOLOGNE,6.8110161,48.127363
88340,PADOUX,6.5663190,48.287696
88351,PLOMBIERES-LES-BAINS,6.4288397,47.969938
88530,XERTIGNY,6.3828769,48.038844
89024,AUXERRE,3.5822664,47.793844
89125,COURSON-LES-CARRIERES,3.5015965,47.600227
95352,LUZARCHES,2.4194379,49.108690
01029,BEAUPONT,5.2604826,46.429119
01305,PONT-DE-VAUX,4.9278184,46.445918
01343,SAINT-CYR-SUR-MENTHON,4.9681593,46.275506
01370,SAINT-LAURENT-SUR-SAONE,4.8403893,46.305110
01384,SAINT-RAMBERT-EN-BUGEY,5.4407252,45.950916
01451,VIRIAT,5.2237489,46.251082
02027,ASSIS-SUR-SERRE,3.5551857,49.680330
02286,ESQUEHERIES,3.7535710,49.982205
02340,GAUCHY,3.2873048,49.823409
02374,LEHAUCOURT,3.2778788,49.911472
02408,LAON,3.6214137,49.567718
02558,LE NOUVION-EN-THIERACHE,3.8099249,50.008567
02575,ORIGNY-SAINTE-BENOITE,3.5336123,49.822955
02648,RIBEMONT,3.4710685,49.788652
02666,ROZOY-SUR-SERRE,4.1322162,49.706775
03006,ARFEUILLES,3.7441912,46.143419
03084,COSNE-D'ALLIER,2.8237443,46.482972
03095,CUSSET,3.4835663,46.137668
03102,DOMPIERRE-SUR-BESBRE,3.6773291,46.530802
03121,GENNETINES,3.4057493,46.629678
03180,MONTBEUGNY,3.4748908,46.528202
03185,MONTLUCON,2.6041037,46.338624
04070,DIGNE-LES-BAINS,6.2360664,44.090752
04112,MANOSQUE,5.7917149,43.835458
04205,SEYNE,6.3850905,44.338947
04230,VALENSOLE,5.9425302,43.838171
06004,ANTIBES,7.1062852,43.587875
06019,BLAUSASC,7.3610433,43.794018
06027,CAGNES-SUR-MER,7.1531049,43.671677
06127,SAINT-MARTIN-VESUBIE,7.3072019,44.109096
06130,SAINT-VALLIER-DE-THIEY,6.8512902,43.696812
06148,TOURRETTES-SUR-LOUP,7.0400710,43.717502
06149,LA TRINITE,7.3392203,43.743107
06157,VENCE,7.1023089,43.738470
06161,VILLENEUVE-LOUBET,7.1003522,43.659028
06162,LA BRIGUE,7.6509913,44.059897
07005,ALBA-LA-ROMAINE,4.5965358,44.554285
07207,SAINT-ALBAN-AURIOLLES,4.2957751,44.434513
07255,SAINT-JULIEN-EN-SAINT-ALBAN,4.6929158,44.758646
07281,SAINT-PERAY,4.8253243,44.940714
07323,TOULAUD,4.7931157,44.902119
07334,LES VANS,4.1157672,44.392277
07341,VILLENEUVE-DE-BERG,4.5041554,44.549046
08185,FUMAY,4.6623780,49.979740
08210,HANNOGNE-SAINT-REMY,4.1441212,49.606232
08284,LES MAZURES,4.6324088,49.896787
08302,MONTHERME,4.7477754,49.899494
08366,ROCQUIGNY,4.2480359,49.700331
08419,SIGNY-L'ABBAYE,4.4048387,49.702960
09032,AX-LES-THERMES,1.8189514,42.687304
09122,FOIX,1.6089262,42.963069
09167,LEZAT-SUR-LEZE,1.3452260,43.280224
09209,MONTJOIE-EN-COUSERANS,1.1764632,43.015256
09235,PRAT-BONREPAUX,1.0290829,43.031231
10034,BAR-SUR-SEINE,4.3529246,48.102011
10035,BAYEL,4.7917188,48.192565
10092,CHAUFFOUR-LES-BAILLY,4.3102348,48.186023
10099,CHESSY-LES-PRES,3.9347985,48.014140
10289,PLANCY-L'ABBAYE,3.9886932,48.577714
10317,LES RICEYS,4.3699588,47.987269
10323,ROMILLY-SUR-SEINE,3.7224684,48.518409
10359,SAINT-PHAL,3.9871149,48.132034
10401,VENDEUVRE-SUR-BARSE,4.4616413,48.246256
11049,BRAM,2.1109141,43.251361
11115,CUXAC-CABARDES,2.2804893,43.375596
11145,FLEURY,3.1770437,43.214861
11175,ISSEL,1.9988615,43.367419
11228,MAZEROLLES-DU-RAZES,2.0664090,43.136290
11266,PORT-LA-NOUVELLE,3.0402118,43.021321
11384,SOULATGE,2.5039368,42.879357
12077,CORNUS,3.2018658,43.892385
12202,RODEZ,2.5683578,44.358294
13014,BERRE-L'ETANG,5.1612129,43.503876
13039,FOS-SUR-MER,4.9046045,43.455360
13047,ISTRES,4.9516059,43.549897
13053,MALLEMORT,5.1837827,43.724092
13071,LES PENNES-MIRABEAU,5.3158901,43.402479
13076,PLAN-D'ORGON,5.0024773,43.817880
13078,PORT-SAINT-LOUIS-DU-RHONE,4.7816610,43.437144
13096,SAINTES-MARIES-DE-LA-MER,4.4647292,43.503935
13097,SAINT-MARTIN-DE-CRAU,4.8578059,43.611743
13111,VAUVENARGUES,5.6138190,43.558789
14046,BAVENT,-0.182308,49.226302
14079,BLONVILLE-SUR-MER,0.0326865,49.322699
14162,CLECY,-0.492906,48.902717
14371,LIVAROT,0.1668555,49.004945
14666,SANNERVILLE,-0.225866,49.182471
15267,YTRAC,2.3671954,44.916053
16076,CHAMPAGNE-MOUTON,0.4130767,45.993374
16223,MONTBRON,0.5051846,45.667703
17086,CHANIERS,-0.551246,45.733903
17091,CHARRON,-1.080683,46.293522
17185,LE GUA,-0.964757,45.726596
17243,MONTLIEU-LA-GARDE,-0.270594,45.233530
17300,LA ROCHELLE,-1.142858,46.159190
17308,SAINT-AGNANT,-0.952437,45.860051
17369,SAINT-MARTIN-DE-RE,-1.366468,46.199096
17385,SAINT-PIERRE-D'OLERON,-1.304441,45.939781
17436,TAILLEBOURG,-0.635171,45.845482
17449,TONNAY-CHARENTE,-0.873709,45.963543
18141,MEHUN-SUR-YEVRE,2.2208746,47.135828
18214,SAINT-HILAIRE-DE-COURT,2.0042340,47.201098
19005,ALLASSAC,1.4695348,45.255397
19121,LUBERSAC,1.4008607,45.454115
19251,SARRAN,1.9317130,45.412243
21196,CORPEAU,4.7602923,46.927149
21231,DIJON,5.0395030,47.322701
21277,FONTAINE-FRANCAISE,5.3647145,47.533035
21295,GEVREY-CHAMBERTIN,4.9871955,47.217135
21317,IS-SUR-TILLE,5.1032333,47.526311
21399,MEILLY-SUR-ROUVRES,4.5528799,47.205928
21425,MONTBARD,4.3508077,47.657534
21554,SAINT-JEAN-DE-LOSNE,5.2674390,47.101626
21599,SELONGEY,5.1986513,47.585758
22004,BEGARD,-3.290528,48.634773
22093,LAMBALLE,-2.494679,48.468717
22156,MOUSTERU,-3.234070,48.528740
22166,PENVENAN,-3.301408,48.816032
22191,PLESSALA,-2.607635,48.270363
